LHNo,filename,extension,size_bytes,size_human,width_px,height_px,megapixels,md5,sha256,Subject,Date,Tags,Description,url
76-1741,lh-76-1741.jpg,jpg,180238,176.0 KB,1308,852,1.11,64ec566f123ec3f54f585e5f15a6915d,811d865c484a3f90c49797fab7575ce29f47d009722d7053acdb4ec0a6d935a3,NULL,NULL,downtown corning; historic building; traffic light; first bank; mid-20th century; black and white photograph,"A black and white photograph showing a prominent multi-story stone building with classical architectural details on a downtown Corning street corner, with a First Bank sign visible on an adjacent building, traffic signals overhead, and a evergreen tree in the foreground.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1741.jpg
76-1742,lh-76-1742.jpg,jpg,190994,186.5 KB,942,1410,1.33,8fc0b9ef3e78ddd51991db4285706cc7,419a8a4f3bf034458126bf8ac6177294b33cd82fe05a0016b7d103ee3f4398ca,"City Hall, Corning, N.Y. ",NULL,city hall; corning new york; victorian architecture; stone building; black and white photograph,"This black and white photograph shows Corning, New York's City Hall, a distinctive Victorian-era stone building featuring multiple turrets with pointed roofs, arched windows, and ornamental detailing, photographed from a street-level corner view.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1742.jpg
76-1743,lh-76-1743.jpg,jpg,177656,173.5 KB,1302,864,1.12,dd51486f1901defff380a3a18c3b98a3,536c861f892665bb8c515af6718c4012d1ddb969d884844a805b405a736e5eb6,"Couthouse Park, Corning, New York",NULL,courthouse; neoclassical architecture; american flag; landscaped grounds; black and white photograph,"A black and white photograph of the Steuben County Courthouse in Corning, New York, showing a grand neoclassical building with columns, a pediment, and an American flag atop its roof, situated in Courthouse Park with manicured landscaping and flowering shrubs in the foreground.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1743.jpg
76-1744,lh-76-1744.jpg,jpg,132521,129.4 KB,1308,858,1.12,476b5d78ace71754435d52553a2ae5e3,682a9bfa3cfc00d8926a3250040de245aab1c0ac50ff2142d558d4c51b9b443f,"City Hall, Corning, N.Y. ",NULL,city hall; corning new york; victorian architecture; brick building; black and white photograph,"This black and white photograph shows the City Hall of Corning, N.Y., a prominent Victorian-era brick building featuring multiple conical towers, arched windows, and ornamental architectural details, as identified by the text caption in the upper left corner of the image.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1744.jpg
76-1745,lh-76-1745.jpg,jpg,186594,182.2 KB,1302,864,1.12,fe3576ec7b6c229c99ba53754a3c2ab2,70694b44718fbb6e912fad4029e12ee8a84bab581bfafa71bac3b4f35c1ca793,NULL,NULL,school building; brick architecture; corning new york; early 20th century; black and white photograph,"This black and white photograph shows School No. 3 in Corning, New York, a two-story brick educational building with classical architectural features including columned entrance, multiple large windows, and a pitched roof with decorative trim, situated on landscaped grounds with a figure visible in the foreground.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1745.jpg
76-1746,lh-76-1746.jpg,jpg,150946,147.4 KB,1008,1440,1.45,c35998069ef391dc69494939201226ff,5ace2c1fb7fc4a83ec03d57a372f1d7bbd2d3f4fd26b3ef62500703db7e579f6,NULL,NULL,sailing ships; tropical landscape; water; tree; black and white photograph,"A black and white photograph labeled ""Coil's Bay Bermuda"" showing a calm waterway with sailing vessels in the distance and a distinctive windswept tree on the right shore.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1746.jpg
76-1748,lh-76-1748.jpg,jpg,205972,201.1 KB,1518,1014,1.54,4c2d93252ea5751b6aef334454f865dd,7e27791a655e3fc63480568f814ef27d2f5b1b939fab7cf92ec911b50e6ffe10,NULL,NULL,high school; brick building; bare trees; early 20th century; black and white photograph,"A black and white photograph labeled ""HIGH SCHOOL"" showing a two-story brick institutional building with multiple chimneys and tall windows, surrounded by bare trees in what appears to be late fall or winter, likely from the early 1900s in Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1748.jpg
76-1749,lh-76-1749.jpg,jpg,104211,101.8 KB,1314,870,1.14,c98e63dc1160731151a088d256d927f1,edcaa951ac7d368bf315756b37fe234edf3e58b1bb3084312c4044dcf78a9957,NULL,NULL,ingersoll rand plant; industrial building; brick structure; corning ny; black and white photograph,"A black and white photograph showing the Section of Ingersoll-Rand Plant in Corning, NY, featuring a large brick industrial building with multiple stories and chimneys, surrounded by trees and an open yard area.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1749.jpg
76-1750,lh-76-1750.jpg,jpg,169467,165.5 KB,1308,858,1.12,6071d644250ab2e924e226be1f7de1ad,a180820d7a0cb39b8b57c67d7d315a40da0c9089421c49d7fc696121e7721c5c,"Eggington's Glass Cutting Shop, Corning, N.Y. ",NULL,brick industrial building; glass cutting shop; early 20th century; corning new york; black and white photograph,"This black and white photograph shows Eggington's Glass Cutting Shop in Corning, N.Y., a multi-story brick industrial building with numerous large windows, an office entrance, and a smokestack visible on the left side, representing the glass manufacturing heritage of the region.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1750.jpg
76-1751,lh-76-1751.jpg,jpg,175935,171.8 KB,1314,851,1.12,331f175f156afa16c012f79fe89e32e8,6d58992a4ab66114b278d01cca406359e7e683be4f59b439c785b4b6e4b19204,"Corning, New York",NULL,corning new york; industrial landscape; factory buildings; black and white photograph; hillside valley,"A black and white historical photograph showing Corning, New York's industrial skyline with multiple factory buildings, smokestacks, and manufacturing facilities nestled in a valley surrounded by forested hills.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1751.jpg
76-1752,lh-76-1752.jpg,jpg,138652,135.4 KB,1326,930,1.23,432036f3df6333135a0c0e9ab7b41738,8e94adbc341846c4372444f1f5481492b9b5e27fb8ed4a257f19096e119478ca,Corning Glass Center Buildings,NULL,industrial complex; factory chimneys; brick buildings; black and white photograph; early 20th century,"A black and white photograph showing an industrial glass manufacturing facility in Corning, NY, featuring multiple tall smokestacks, multi-story brick buildings, and various industrial structures, with visible text referencing ""Celebrated Henry Clay Coal"" and soft coal kiln operations.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1752.jpg
76-1753,lh-76-1753.jpg,jpg,166910,163.0 KB,1308,858,1.12,312d0022b207e4fa5cc693271405ce87,08cf761f075f4654615a416ab10775d21eda053773313352ec9daedba880c102,Corning Glass Center Buildings,NULL,corning glass works; industrial facility; arch bridge; factory smokestacks; black and white photograph,"This black and white photograph shows the Corning Glass Works facility in Corning, New York, featuring multiple industrial buildings with tall smokestacks, a distinctive arched bridge crossing a river in the foreground, and rolling hills in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1753.jpg
76-1754,lh-76-1754.jpg,jpg,152755,149.2 KB,1302,858,1.12,246a15417dfbf6a20a0c7fc48d394584,62d1922cbd6ea85fdc6eb5167fc9282ba5d0543bccfdf7a5be8adf7c06b7ae32,NULL,NULL,glassblowing; craftsman; industrial workshop; black and white photograph; mid-20th century,"A glassblower in a white shirt works at his craft inside an industrial workshop, using a long pipe to shape molten glass while surrounded by metal equipment and tools typical of a glass manufacturing facility.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1754.jpg
76-1755,lh-76-1755.jpg,jpg,203115,198.4 KB,1302,858,1.12,0501402d541d63ac09390ebe49236521,60f1455c4f4625659795a116d1caaa76016069a04d98b7f045a961c5e3821b87,Corning Homes,NULL,victorian house; wooden siding; front porch; bare trees; black and white photograph,"A black and white photograph of a Victorian-era residential home in Corning, NY featuring wooden siding, a wraparound front porch with decorative railings, second-story balcony, and mature trees in the yard, with neighboring houses visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1755.jpg
76-1757,lh-76-1757.jpg,jpg,151183,147.6 KB,1314,930,1.22,3e50cbfc1be78ab60392297a63e40e9c,22d48c35e17c8314cfc14b8c18bc31b13ebb7814bed6f4b76e2a94939c58d840,NULL,NULL,neoclassical building; columned portico; tree-lined grounds; black and white photograph; historic architecture,"A black and white photograph showing a neoclassical building with prominent white columns and a triangular pediment, framed by tall trees on a manicured lawn, likely a civic or institutional structure from Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1757.jpg
76-1758,lh-76-1758.jpg,jpg,122616,119.7 KB,1308,702,0.92,f986abbdd0607310d69dc8db3b8d4663,af8fbf0e3e2e904627a8eab6470441fb9b8d8d08b91be361833c650d134000aa,Drake Home,NULL,stone castle; crenellated towers; historic architecture; black and white photograph; 19th century,"A black and white photograph of the Drake Home in Corning, NY, showing a distinctive stone castle-like structure with multiple crenellated towers, arched windows, and surrounding vegetation.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1758.jpg
76-1759,lh-76-1759.jpg,jpg,237208,231.6 KB,1512,1002,1.52,f36c28bf1ac47bfe3fda8cff8141209b,a40566f780ac01b5c9b986e9af3d90dc6d2e935591f628be00257b4d77bfccde,Corning Glass Works Glass Blower,NULL,horse-drawn wagon; winter landscape; snow; rural scene; black and white photograph,"A black and white photograph showing two people in a horse-drawn wagon traveling through a snowy winter landscape with bare trees and industrial buildings visible in the distant background, likely depicting a scene from Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1759.jpg
76-1760,lh-76-1760.jpg,jpg,130632,127.6 KB,1320,888,1.17,7bc0c437b792171b52df7a4f7de478a8,1cbdd2c778e3c81959876c7a032824cca4e760c6c920eb99920e52cb98095c9c,NULL,NULL,sailing ship; waterfront; mast; black and white photograph; circular vignette,"A black and white photograph showing a multi-masted sailing vessel on water viewed through a circular vignette, with bare masts and rigging visible against a hazy horizon.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1760.jpg
76-1761,lh-76-1761.jpg,jpg,115119,112.4 KB,858,1224,1.05,24eb2834742f0bb9b066c0e61f6a9069,97ed86485af0409f67f4b11e7c800c84861d3a127478d85e8750a59b936db2e5,NULL,NULL,sailing ship; ocean; black and white photograph; maritime; vintage,"A black and white photograph showing a three-masted sailing vessel on the ocean horizon, with handwritten text at the bottom that reads ""...ed on the Pacific Ocean,"" documenting a maritime scene from the Corning local history archive.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1761.jpg
76-1762,lh-76-1762.jpg,jpg,151337,147.8 KB,876,1332,1.17,aed49a74280ec406f463e6172ef78ebc,a863d5d565d17393682aee8a07a155e6880857f33dfedc534fb9a40e891b4756,NULL,NULL,ship; rocky coastline; tropical vegetation; maritime; black and white photograph,"A black and white photograph showing a sailing ship anchored near rocky outcrops in calm water, viewed from a tropical shoreline with palm fronds visible in the foreground, with handwritten caption below reading ""Ship Rhoderick Dhu on Rocks"" (partially legible).",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1762.jpg
76-1763,lh-76-1763.jpg,jpg,118100,115.3 KB,882,1326,1.17,ac128a6f62b87903566d08f317f9a230,f5ef5eded823dd80d3359b574d0b4ebc5051d0ec6fa52c9a030a83e15c14afcb,NULL,NULL,naval ships; open water; black and white photograph; vintage snapshot; handwritten caption,"A black and white photograph showing two military vessels on open water, with handwritten text below identifying ""U.S. Battleship Iowa"" and ""Maneuvers Bay,"" mounted on a page with decorative scalloped borders.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-76-1763.jpg
77-1764,lh-77-1764.jpg,jpg,129185,126.2 KB,1404,888,1.25,659db6097acc42cbfdbf15c686d58a61,bc8021a41c1b1a33526eedd0ff216f7c3d99e2bd673463b479669ef1fab5082d,NULL,NULL,downtown corning; early automobiles; multi-story building; black and white photograph; street scene,"A black and white photograph showing a downtown Corning street scene with a prominent four-story white building with regular window patterns, period automobiles parked along the street, pedestrians, and surrounding commercial buildings typical of early-to-mid 20th century urban architecture.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1764.jpg
77-1765,lh-77-1765.jpg,jpg,143487,140.1 KB,1314,846,1.11,c8cce4f40b4d5993135f2fcaa495d157,8f7648231da6963f9ca86000ff75ff3c107651f3fe041d02bdd1c19b8a52c4d4,NULL,NULL,state street viaduct; steel bridge; corning ny; black and white photograph; industrial architecture,"This black and white photograph shows the State Street Viaduct in Corning, NY, a steel truss bridge spanning across what appears to be an industrial area with buildings and structures visible beneath and around it.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1765.jpg
77-1766,lh-77-1766.jpg,jpg,128634,125.6 KB,1254,726,0.91,16a9e2872d4246bd3f46461947ad7034,6ce789acc620a9e2b93a55d689cf94f6e0246bdfd0e82f41894fe82879b7ac2f,NULL,NULL,parade float; whoopee; riverside builders supply; vintage automobile; black and white photograph,"A vintage parade float or promotional display for ""Whoopee"" and ""Riverside Builders Supply Co Inc"" is pulled by an early 20th-century automobile past residential buildings in what appears to be a Corning, NY street scene.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1766.jpg
77-1767,lh-77-1767.jpg,jpg,147257,143.8 KB,768,1326,1.02,42917c4fd9e660acecbba450ae5f0910,9de5d5012465a965a52718f224faf31d2b51d994aa9079f427f119cb4a1f68ba,NULL,NULL,victorian mansion; col. berry residence; delevan avenue; wooded hillside; black and white photograph,"A black and white photograph of Col. Berry's residence at 210 Delevan Avenue in Corning, NY, showing a three-story Victorian-style house with multiple gables and a wraparound porch, set against a densely forested hillside.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1767.jpg
77-1768,lh-77-1768.jpg,jpg,123669,120.8 KB,1332,876,1.17,eb002c743001db7ae443f2674342922c,1c1204ed5049815237aa07017b5b1079b1421b89f55ff3d5ba314b3d92a0f30a,NULL,NULL,downtown street; pedestrians; historic buildings; black and white photograph; early 20th century,"A busy downtown street scene in Corning, NY showing pedestrians walking along a wide street lined with multi-story commercial and residential buildings, with storefronts visible on the left side and darker buildings on the right, photographed in black and white during the early 1900s.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1768.jpg
77-1769,lh-77-1769.jpg,jpg,151796,148.2 KB,1122,870,0.98,7d2aaf17dc0034bd81382e3b715d505c,730aae9a139feb5e20c8825fd2d7dd2b3d0cfdee31eec2beed74995ff7d09490,NULL,NULL,patriotic parade; decorated street; military uniforms; american flags; early 20th century,"A patriotic parade or civic celebration in Corning, NY featuring uniformed military personnel and civilians gathered on a decorated downtown street lined with bunting, flags, and patriotic banners on multi-story brick buildings.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1769.jpg
77-1771,lh-77-1771.jpg,jpg,237584,232.0 KB,1308,858,1.12,50a2d7936d8f114395ff396dd0c0855f,86038a39c39d77b2ba6fe223f1bb64eacf415f77f027a027269ab0bbdc1f59a1,NULL,NULL,baseball game; crowd; aerial view; mid-20th century; black and white photograph,"An aerial view of a baseball game in progress showing players on the field and a large crowd of spectators seated along the baseline at what appears to be a Corning, NY venue.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1771.jpg
77-1772,lh-77-1772.jpg,jpg,149695,146.2 KB,858,1314,1.13,22db60faf8cad75e2aa882e47e9226a4,02e10e15569f830d3d641509fb8d228681f7be2c56d388b63fad90268a140935,NULL,NULL,man; vintage automobile; river landscape; black and white photograph; mid-20th century,A man in a coat and cap stands beside a vintage automobile with a river and wooded shoreline visible in the background in this black and white photograph.,https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1772.jpg
77-1773,lh-77-1773.jpg,jpg,212737,207.8 KB,1308,864,1.13,0d51e21165600e006501449edcf234ca,476974eef593014474baec5db6397fc9032eabfb29105280a3d16d32d333853a,NULL,NULL,formal ceremony; large gathering; elevated platform; military or civic event; black and white photograph,"A black and white photograph showing a large formal gathering on an elevated platform with hundreds of people in dark suits arranged in organized rows, surrounded by flags and spectators seated in the foreground, documenting what appears to be an official civic or military ceremony in Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1773.jpg
77-1774,lh-77-1774.jpg,jpg,208428,203.5 KB,1362,786,1.07,34766ec73e4994f7538a74c95d71e7b4,74425cfb75300f89b13f9783c61056e3c40a0aa94d504fa4a4dd1fb5556e0fbe,NULL,NULL,patriotic decoration; flags and bunting; downtown street; american express company; early 20th century,"A downtown Corning street decorated with numerous American flags and patriotic bunting draped across buildings, with the American Express Company storefront visible among the storefronts, suggesting a civic celebration or patriotic holiday observance.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1774.jpg
77-1775,lh-77-1775.jpg,jpg,188347,183.9 KB,1302,863,1.12,a8b4216f7f6259b0f2e0a43f43f60d38,c11731ed0d233fabcb0925d166f8032fd3b92b6c24a59190696d2977a41b7f88,NULL,NULL,steam locomotive; railroad; downtown corning; brick buildings; early 20th century,"A steam locomotive marked ""American Express"" is positioned on railroad tracks in downtown Corning with brick commercial buildings visible in the background and several people standing nearby on the wooden platform.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1775.jpg
77-1776,lh-77-1776.jpg,jpg,135173,132.0 KB,1463,1008,1.47,9f3cdab29bd3a78656f39627b59f3896,57d989c7c830cec6f590f1346ad1ef18b433d1d2b186b77b47f62fb19f087c05,NULL,NULL,corning glass factory; industrial landscape; black and white photograph; early 20th century; factory smokestacks,"A black and white photograph showing the Ullex Glass Factory in Corning, NY, with multiple industrial buildings, tall smokestacks emitting smoke, a prominent white smokestack in the center, and surrounding hillsides visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1776.jpg
77-1777,lh-77-1777.jpg,jpg,116901,114.2 KB,1290,846,1.09,0f12c2a651e148948070e6de5e3d3350,6652888d961027fbaa6f294a080a8bdcfc8b28069be0cee61f9c72f6d0c66381,NULL,NULL,steam locomotive; railroad; crowd; early 20th century; black and white photograph,"A black and white photograph showing a steam locomotive at a railroad yard or station in Corning, NY, surrounded by a large crowd of people gathered along the tracks, likely documenting a significant railway event or arrival from the early 1900s.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1777.jpg
77-1779,lh-77-1779.jpg,jpg,131392,128.3 KB,929,1391,1.29,4f61722ad4e6acc91df3710faa387c99,d017735506dc2c01ee9d7145ff0e9699777fe982e4e3ae353ca0cf2974ea393c,NULL,NULL,railroad yard; uniformed officer; railway tracks; industrial infrastructure; black and white photograph,"A uniformed railroad official stands on railroad tracks in an industrial rail yard with multiple tracks, utility poles, fenced areas, and workers visible in the background against a hillside landscape.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1779.jpg
77-1780,lh-77-1780.jpg,jpg,124716,121.8 KB,1308,864,1.13,9511d00800ce8a6a2b52cc860e005e92,aa060652fe616c7f488759a819977ffb922de474adbff13c5456b19933a849d7,NULL,NULL,steam locomotive; railroad; early 20th century; black and white photograph; passenger train,"A black and white photograph showing a steam locomotive numbered 999 with attached passenger cars on railroad tracks, with several people standing beside the train.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1780.jpg
77-1781,lh-77-1781.jpg,jpg,89173,87.1 KB,1308,858,1.12,0bbde11858c2e81da415f07e8b794fb6,4bdaeb8a2224a818302a0754c947da4b22b7a997f5304daf4d51666f6f1a6d76,NULL,NULL,industrial buildings; factory; smokestack; black and white photograph; early 20th century,"A black and white photograph showing an industrial complex with multiple brick factory buildings, a prominent tall smokestack, utility poles, and partial signage reading ""STEUG"" visible on the right building, typical of early industrial Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1781.jpg
77-1782,lh-77-1782.jpg,jpg,158777,155.1 KB,1314,852,1.12,4dec281bc331f790386f0336a349485d,25748b7b936fa4627ad12506e28603d6f7c867da0a80a2ead5292dbfbf0080e9,NULL,NULL,industrial facility; fire trucks; mid-20th century; black and white photograph; factory buildings,"A black and white photograph showing fire trucks and firefighters at an industrial facility with large factory buildings, utility poles, and hoses laid on the ground, likely documenting a fire response or training exercise at a Corning manufacturing site.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1782.jpg
77-1783,lh-77-1783.jpg,jpg,142969,139.6 KB,1302,870,1.13,60af33958ce6dc7404cf5a51b5071e28,c084117f4fcf1332709b85f128ce14676351f5e792d9091fc4d8db4263fa211d,NULL,NULL,industrial riverfront; glass factory smokestacks; Chemung River; Corning NY; black and white photograph,"A black and white photograph showing Corning's industrial riverfront with prominent glass factory smokestacks on the left, a steamboat on the Chemung River, and hillside landscape in the background, documenting the city's glass manufacturing heritage.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1783.jpg
77-1784,lh-77-1784.jpg,jpg,228213,222.9 KB,1320,876,1.16,e9dafc174dbe8e07a036e3dedad53b3c,65e32f85012d5f639182a9c0bec901081dfa7717983ca8f7d6e7690fc6927edc,NULL,NULL,formal ceremony; flags; large gathering; outdoor amphitheater; black and white photograph,"A formal ceremonial gathering in an outdoor amphitheater with rows of seated spectators, uniformed officials, flags including what appears to be an American flag, and a large crowd assembled on the grounds, photographed in black and white.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1784.jpg
77-1785,lh-77-1785.jpg,jpg,162229,158.4 KB,1314,870,1.14,5a1c15c0e7f3d91059e1942f7e82ab2b,3a030ea4b7e1ffe44c610ba0b0900593a16b7efea6ac49d9f05f17f4f0e86148,NULL,NULL,formal gathering; men in suits; rural buildings; black and white photograph; mid-20th century,"A black and white photograph showing a group of formally dressed men gathered in an open field with white buildings visible in the background, appearing to document an official visit or community event in a rural setting.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1785.jpg
77-1786,lh-77-1786.jpg,jpg,226715,221.4 KB,1308,869,1.14,551b4780e5f5436d66d12dac38d2ace4,4350bb841db5dd59a79990caeda2c53e59e2dfd089ae04e7fc99d89207944b76,NULL,NULL,baseball field; grandstand; crowd; sporting event; black and white photograph,"A black and white photograph showing a large crowd gathered on a grandstand at a baseball field in what appears to be mid-20th century, with fenced areas visible in the background and spectators seated in bleachers.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1786.jpg
77-1787,lh-77-1787.jpg,jpg,154433,150.8 KB,1308,870,1.14,76ec83ec203ad0e98445c9d4e8d86878,b286958dff9e21d4e33e8a7df84bfead319730245e0239251c9716aec5cd739a,NULL,NULL,memorial ceremony; wreath laying; military personnel; downtown corning; black and white photograph,"A formal memorial or dedication ceremony in downtown Corning, NY, featuring military personnel and civilians gathered around a wreath placed on a stand, with striped flags visible and brick buildings in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1787.jpg
77-1788,lh-77-1788.jpg,jpg,148335,144.9 KB,1374,930,1.28,0d072d218efe85787eeb97ea3c2f06fc,49e57352fc2d07918e5bed52d0ddb769908246c7aac2ad9012807f28b76852e9,NULL,NULL,two men; vintage automobile; alley; mid-20th century; black and white photograph,"Two men in coats and hats stand beside a vintage automobile in a narrow alley between brick buildings, with a visible license plate and what appears to be ivy-covered walls in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1788.jpg
77-1789,lh-77-1789.jpg,jpg,112330,109.7 KB,1314,858,1.13,6775fc7748b8af8c2f2bfb50416ec01d,766de6142c930f2c7028cdc2a3849edeb0950237267cf3dae33f88fee4784304,NULL,NULL,indoor gathering; formal suit; striped clothing; mid-century; black and white photograph,"A black and white photograph showing five people in an indoor setting, with a formally dressed older man in a dark suit conversing with four others wearing casual striped and patterned clothing, appearing to be from the mid-20th century.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1789.jpg
77-1790,lh-77-1790.jpg,jpg,87553,85.5 KB,1302,864,1.12,d78fd84e44900eb433f5c3edfcac9476,b821d4cea54b9a209bd1f3efe4a01d772e44bdb7d1daebeb43039bae721dad43,NULL,NULL,three men; formal suits; indoor conversation; black and white photograph; mid-20th century,"A black and white photograph showing three men in formal business attire engaged in conversation indoors, with the center man wearing a boutonnière and appearing to be the focus of attention.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1790.jpg
77-1791,lh-77-1791.jpg,jpg,125148,122.2 KB,1314,864,1.14,b7d42eaf0fc20233ef9b1c6b891bb6e2,b90fd8cea4879af0facd253e51490bca73a9190d46d8c0fd69a9a3011ba6f85b,NULL,NULL,giant inflatable figures; parade or exhibition; mid-20th century; black and white photograph; crowds,"A black and white photograph showing large inflatable balloon figures at what appears to be a public parade or exhibition event, with spectators gathered around the massive structures in an outdoor venue.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1791.jpg
77-1792,lh-77-1792.jpg,jpg,153911,150.3 KB,1308,864,1.13,535a05cc84216bf48df2bfa325a03e50,89e6791f45960ab568f052ac37378727a7e486ef9c36e1bfbecadac8a62420af,NULL,NULL,corning glass works; anniversary celebration; parade float; 1948; black and white photograph,"A large decorative parade float commemorates Corning Glass Works' 80 years in Corning (1868-1948), featuring text referencing Edison and the company's history, with the Ecker Drug Store visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1792.jpg
77-1793,lh-77-1793.jpg,jpg,181322,177.1 KB,1320,834,1.1,857041f555cc0af10a791de09fa8cd91,f835f8ef4dd9f3d9fe3379fe573e0bab6917544d47f6ccfa3c9a4d6465159203,NULL,NULL,parade; crowd; mid-century; boats; street performance,"A black and white photograph showing a large crowd gathered along a street in Corning, NY to watch what appears to be a parade or public event, with boats visible in the background and performers or participants on an elevated platform entertaining the assembled spectators.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1793.jpg
77-1794,lh-77-1794.jpg,jpg,183392,179.1 KB,1314,858,1.13,1dc0d147b02ac92ea91c760d9e5b865a,3f2f9658214ee0d8ec15b4f6bae995ca45a07ab3377acc718a2eb8f51a6fc5c3,NULL,NULL,parade float; new york telephone company; 1940s; downtown corning; black and white photograph,"A New York Telephone Company parade float featuring a large telephone booth structure passes through a crowded downtown Corning street lined with storefronts, with visible text reading ""NEW YORK TELEPHONE COMPANY"" and ""1898 140 TELEPHONES IN CORNING"" on the float.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1794.jpg
77-1795,lh-77-1795.jpg,jpg,167879,163.9 KB,1314,864,1.14,2b85467c3cbcfa08c43fb06563e580d6,6d4b93ddc8b7270772847f15d45c25f34d02c0c23a8d97d01598611499aaa17e,NULL,NULL,parade float; downtown corning; crowd; mid-century; black and white photograph,"A black and white photograph showing a parade float with ""Egger Drug Store"" signage moving through a downtown Corning street lined with spectators, with visible storefronts including a drug store in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1795.jpg
77-1796,lh-77-1796.jpg,jpg,193756,189.2 KB,1302,864,1.12,af85ce42a4b2a559a5275b90bd732603,b89b9909a2c4ac73db9cf7a50524563fd25f73c37ab4c31e524d083a0a6291d8,NULL,NULL,parade float; centennial celebration; crowds; decorated vehicle; black and white photograph,"A large decorated parade float numbered ""100"" is displayed before a crowd of spectators at what appears to be a centennial celebration in Corning, NY, featuring elaborate ornamentation and multiple figures on the float.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1796.jpg
77-1797,lh-77-1797.jpg,jpg,108184,105.6 KB,870,1332,1.16,1107e2d91dbc7da6d6822cae24e81578,aba64df5d57525f5f03f75c3f8dbcee3f79336369be5a35b65a7b65955664c38,NULL,NULL,formal event; women; white dress; satin gown; black and white photograph; 1940s-1950s; brick wall; indoor gathering,"A black and white photograph showing three women at what appears to be a formal social event, with a woman in a white formal gown in the foreground and two other women in dark and satin formal wear beside a brick wall.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1797.jpg
77-1798,lh-77-1798.jpg,jpg,151540,148.0 KB,1308,864,1.13,c90eeef2e0832e9bd692955ed05478bb,469393417748d8c4fff8da02fc9f14b79be3fd5408fc8edd1e693df0745f6df5,NULL,NULL,parade float; 1948; crowd; black and white photograph; vintage celebration,"A black and white photograph showing a 1948 parade float with spectators gathered around it, featuring signage that reads ""1948 THE EASY WAY WITH"" and ""1848 THE HA"" (partially visible), suggesting a historical commemoration or centennial celebration in Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-77-1798.jpg
